,bag_names,bag_ma
0,bag1,0.6369401506143478
1,bag10,0.7419738406658739
2,bag100,0.7065398335315101
3,bag101,0.771551724137931
4,bag102,0.7378121284185493
5,bag103,0.7812128418549346
6,bag104,0.7407847800237812
7,bag105,0.8194114149821641
8,bag106,0.7981239265424759
9,bag107,0.6385255648038048
10,bag108,0.5624256837098691
11,bag109,0.7674537115678615
12,bag11,0.8085612366230677
13,bag110,0.8119963007002245
14,bag111,0.8116527942925089
15,bag112,0.8194609591755846
16,bag113,0.7568370986920332
17,bag114,0.8434898929845421
18,bag115,0.7828775267538645
19,bag116,0.8005020478266613
20,bag117,0.8839816544929506
21,bag118,0.7508917954815695
22,bag119,0.6777645659928656
23,bag12,0.7812128418549346
24,bag120,0.6652794292508917
25,bag121,0.7429930355019535
26,bag122,0.8436385255648038
27,bag123,0.7922116527942924
28,bag124,0.7953626634958383
29,bag125,0.7625842251288147
30,bag126,0.7600475624256837
31,bag127,0.6492271105826397
32,bag128,0.8882282996432818
33,bag129,0.7681331747919142
34,bag13,0.771462544589774
35,bag130,0.8055885850178359
36,bag131,0.7975954551459902
37,bag132,0.758026159334126
38,bag133,0.7406149142177679
39,bag134,0.9417360285374553
40,bag135,0.7061321555970783
41,bag136,0.7756638921918351
42,bag137,0.7978596908442331
43,bag138,0.761395164486722
44,bag139,1.0
45,bag14,0.7082837891399127
46,bag140,0.8225921521997621
47,bag141,0.7234244946492271
48,bag142,0.9845422116527943
49,bag143,0.7727407847800237
50,bag144,0.7351367419738407
51,bag145,0.811385255648038
52,bag146,0.766052318668252
53,bag147,0.8035671819262783
54,bag148,0.708680142687277
55,bag149,0.5624256837098691
56,bag15,0.7934998018232262
57,bag150,0.8829964328180738
58,bag151,0.0710463733650416
59,bag152,0.14070550931430834
60,bag153,0.12413793103448274
61,bag154,0.1629013079667063
62,bag155,0.4137931034482758
63,bag156,0.0
64,bag157,0.10939357907253269
65,bag158,0.1632410395787328
66,bag159,0.15918549346016644
67,bag16,0.7492271105826396
68,bag160,0.11058263971462544
69,bag161,0.09726516052318666
70,bag162,0.12068965517241378
71,bag163,0.07871581450653983
72,bag164,0.14054696789536264
73,bag165,0.15279429250891793
74,bag166,0.09138780363512825
75,bag167,0.12098692033293697
76,bag168,0.1387237415774871
77,bag169,0.15180340864050731
78,bag17,0.8174791914387632
79,bag170,0.0657946888624653
80,bag171,0.04280618311533888
81,bag172,0.08252080856123663
82,bag173,0.10618311533888228
83,bag174,0.11194156616273142
84,bag175,0.10582639714625444
85,bag176,0.16032500990883866
86,bag177,0.15352094067908573
87,bag178,0.1413283506030236
88,bag179,0.14902893380895757
89,bag18,0.7336504161712246
90,bag180,0.05529131985731272
91,bag181,0.17954815695600476
92,bag182,0.059750297265160526
93,bag183,0.16488307570352753
94,bag184,0.0587395957193817
95,bag185,0.061831153388822835
96,bag186,0.1515391729422645
97,bag187,0.12217598097502971
98,bag188,0.258026159334126
99,bag189,0.12470273483947679
100,bag19,0.820154577883472
101,bag190,0.06468489892984543
102,bag191,0.14994054696789533
103,bag192,0.13991280221957983
104,bag193,0.1718192627824019
105,bag194,0.1629013079667063
106,bag195,0.11499915067096991
107,bag196,0.054458977407847796
108,bag197,0.28180737217598095
109,bag198,0.25842251288149026
110,bag199,0.258026159334126
111,bag2,0.8353151010701545
112,bag20,0.802615933412604
113,bag200,0.06397146254458977
114,bag201,0.1371383273880301
115,bag202,0.1836249363003227
116,bag203,0.1264367816091954
117,bag204,0.16337693222354338
118,bag205,0.1159334126040428
119,bag206,0.05284713964856652
120,bag207,0.16426023441481227
121,bag208,0.08541418945699564
122,bag209,0.1467003567181926
123,bag21,0.7508917954815696
124,bag210,0.16795481569560045
125,bag211,0.07669441141498216
126,bag212,0.17984542211652793
127,bag213,0.15708812260536398
128,bag214,0.18588981371383273
129,bag215,0.15769916765755052
130,bag216,0.08765075590283675
131,bag217,0.17226516052318666
132,bag218,0.14404620349923558
133,bag219,0.21918351169242964
134,bag22,0.9928656361474434
135,bag220,0.18747522790328972
136,bag221,0.11771700356718191
137,bag222,0.18370986920332932
138,bag223,0.17033293697978594
139,bag224,0.0882282996432818
140,bag225,0.15259611573523582
141,bag226,0.09845422116527941
142,bag227,0.10356718192627823
143,bag228,0.12604042806183113
144,bag229,0.21165279429250888
145,bag23,0.75
146,bag230,0.2406998471207745
147,bag231,0.13753468093539437
148,bag232,0.2143281807372176
149,bag233,0.055885850178359106
150,bag234,0.08263971462544588
151,bag235,0.10305192231470471
152,bag236,0.1596313912009512
153,bag237,0.14163033425815827
154,bag238,0.16052318668252077
155,bag239,0.2089774078478002
156,bag24,0.7804994054696789
157,bag240,0.12175980975029728
158,bag241,0.11206896551724135
159,bag242,0.03983353151010701
160,bag243,0.0978002378121284
161,bag244,0.005945303210463728
162,bag245,0.07321216239171055
163,bag246,0.0
164,bag247,0.16741973840665875
165,bag248,0.18906064209274673
166,bag249,0.027645659928656356
167,bag25,0.8298156956004756
168,bag250,0.1293103448275862
169,bag251,0.09051724137931033
170,bag252,0.10503369005152596
171,bag253,0.17687277051129607
172,bag254,0.0665873959571938
173,bag255,0.14423305588585017
174,bag256,0.11379310344827584
175,bag257,0.22354340071343637
176,bag258,0.19001189060642093
177,bag259,0.21070154577883468
178,bag26,0.8860879904875147
179,bag260,0.18906064209274673
180,bag261,0.09538908706566256
181,bag262,0.16171224732461356
182,bag263,0.05469678953626634
183,bag264,0.30558858501783587
184,bag265,0.12098692033293697
185,bag266,0.12782401902497026
186,bag267,0.13852556480380498
187,bag268,0.08501783590963137
188,bag269,0.005350772889417359
189,bag27,0.8212445501387237
190,bag270,0.13703923900118903
191,bag271,0.12342449464922708
192,bag272,0.26278240190249696
193,bag273,0.06166128758280958
194,bag274,0.12639714625445897
195,bag275,0.0422116527942925
196,bag276,0.09661117717003567
197,bag277,0.17098692033293694
198,bag278,0.14268727705112957
199,bag279,0.10688333993922577
200,bag28,0.7789668384198705
201,bag280,0.17162108600871975
202,bag281,0.16091954022988503
203,bag282,0.18385850178359092
204,bag283,0.12812128418549346
205,bag284,0.07173999207292904
206,bag285,0.09710661910424097
207,bag286,0.17193816884661117
208,bag287,0.15627654153218956
209,bag288,0.09472849782005548
210,bag289,0.0665873959571938
211,bag29,0.8133174791914388
212,bag290,0.15291319857312718
213,bag291,0.1174197384066587
214,bag292,0.1533888228299643
215,bag293,0.10384462940943319
216,bag294,0.13436385255648034
217,bag295,0.0332936979785969
218,bag296,0.1755053507728894
219,bag297,0.11727110582639713
220,bag298,0.04875148632580261
221,bag299,0.19099286563614742
222,bag3,0.6266349583828774
223,bag30,0.7901307966706301
224,bag300,0.22384066587395954
225,bag301,0.29667063020214024
226,bag302,0.37574316290130794
227,bag303,0.3561236623067776
228,bag304,0.347205707491082
229,bag305,0.35739765585187694
230,bag306,0.2083234244946492
231,bag307,0.428359096313912
232,bag308,0.44021667327255903
233,bag309,0.35315101070154575
234,bag31,0.7598097502972652
235,bag310,0.2782401902497027
236,bag311,0.29191438763376926
237,bag312,0.40487514863258023
238,bag313,0.30454815695600473
239,bag314,0.1915873959571938
240,bag315,0.37598097502972644
241,bag316,0.3931827189853348
242,bag317,0.2312722948870392
243,bag318,0.3032104637336504
244,bag319,0.333616443010022
245,bag32,0.8436385255648039
246,bag320,0.6313912009512485
247,bag321,0.2126040428061831
248,bag322,0.3317479191438763
249,bag323,0.36028537455410214
250,bag324,0.33234244946492264
251,bag325,0.26872770511296074
252,bag326,0.24154917615084082
253,bag327,0.3478002378121283
254,bag328,0.3323424494649227
255,bag329,0.4148122982843553
256,bag33,0.8532699167657551
257,bag330,0.3227110582639714
258,bag331,0.5017835909631391
259,bag332,0.21541815299246928
260,bag333,0.3697978596908442
261,bag334,0.2398505180907083
262,bag335,0.5142687277051129
263,bag336,0.31476133854255134
264,bag337,0.6313912009512485
265,bag338,0.2919143876337693
266,bag339,0.2409829567974633
267,bag34,0.8123265953230282
268,bag340,0.42568370986920334
269,bag341,0.2971165279429251
270,bag342,0.2553507728894173
271,bag343,0.2211652794292509
272,bag344,0.3341260404280618
273,bag345,0.14655172413793102
274,bag346,0.4940546967895362
275,bag347,0.32784100560557156
276,bag348,0.2849782005548949
277,bag349,0.3124256837098692
278,bag35,0.8738109393579072
279,bag350,0.371462544589774
280,bag351,0.27110582639714625
281,bag352,0.32832936979785965
282,bag353,0.3161580129475492
283,bag354,0.2604042806183115
284,bag355,0.1272294887039239
285,bag356,0.5029726516052317
286,bag357,0.5029726516052317
287,bag358,0.25961157352358305
288,bag359,0.4934601664684898
289,bag36,0.7712247324613555
290,bag360,0.5410225921521997
291,bag361,0.35802615933412596
292,bag362,0.3436385255648038
293,bag363,0.3680142687277051
294,bag364,0.34760206103844626
295,bag365,0.5671819262782402
296,bag366,0.307372175980975
297,bag367,0.38987977275729946
298,bag368,0.4338089575901704
299,bag369,0.09274673008323424
300,bag37,0.7455410225921522
301,bag370,0.5005945303210464
302,bag371,0.3466111771700356
303,bag372,0.3674197384066587
304,bag373,0.2415491761508408
305,bag374,0.6361474435196194
306,bag375,0.280321046373365
307,bag376,0.43959571938168834
308,bag377,0.12960760998810938
309,bag378,0.28260007927070946
310,bag379,0.33008323424494646
311,bag38,0.802615933412604
312,bag380,0.25291319857312716
313,bag381,0.24953286903346353
314,bag382,0.38129211256440737
315,bag383,0.3104637336504161
316,bag384,0.3266349583828775
317,bag385,0.13198573127229488
318,bag386,0.31523318800369926
319,bag387,0.28953626634958374
320,bag388,0.3577751354207953
321,bag389,0.2951248513674197
322,bag39,0.8369665741841723
323,bag390,0.6313912009512485
324,bag391,0.20887831946095914
325,bag392,0.32187871581450656
326,bag393,0.40377102089349404
327,bag394,0.34244946492271094
328,bag395,0.35404280618311523
329,bag396,0.31367419738406654
330,bag397,0.2425683709869203
331,bag398,0.2885453824811732
332,bag399,0.29696789536266344
333,bag4,0.7205707491082044
334,bag40,0.7532699167657549
335,bag400,0.3796500764396126
336,bag401,0.09274673008323424
337,bag402,0.5251684502576297
338,bag403,0.3071739992072929
339,bag404,0.26555687673404665
340,bag405,0.3602853745541022
341,bag406,0.43836702338485917
342,bag407,0.35097106619104235
343,bag408,0.3469678953626634
344,bag409,0.34126040428061827
345,bag41,0.7689258818866428
346,bag410,0.3912009512485136
347,bag411,0.2140309155766944
348,bag412,0.2880499405469678
349,bag413,0.28106420927467296
350,bag414,0.3483947681331747
351,bag415,0.40975029726516043
352,bag416,0.17003567181926274
353,bag417,0.23834059981503497
354,bag418,0.3657847800237812
355,bag419,0.39080459770114934
356,bag42,0.7973840665873959
357,bag420,0.5017835909631391
358,bag421,0.3015118056735179
359,bag422,0.3087594133967499
360,bag423,0.17431629013079666
361,bag424,0.3307570352754657
362,bag425,0.3876337693222354
363,bag426,0.436385255648038
364,bag427,0.23424494649227107
365,bag428,0.45223939754260795
366,bag429,0.5570749108204518
367,bag43,0.7717003567181926
368,bag430,0.3462808825472321
369,bag431,0.42390011890606416
370,bag432,0.307372175980975
371,bag433,0.44216069305248845
372,bag434,0.3449762187871581
373,bag435,0.5017835909631391
374,bag436,0.431629013079667
375,bag437,0.347205707491082
376,bag438,0.32718985334918743
377,bag439,0.4201843043995243
378,bag44,0.6385255648038048
379,bag440,0.4563614744351961
380,bag441,0.3656361474435196
381,bag442,0.3249532869033463
382,bag443,0.624256837098692
383,bag444,0.40095124851367414
384,bag445,0.2959274673008323
385,bag446,0.331629013079667
386,bag447,0.37871581450653974
387,bag448,0.3088160353320876
388,bag449,0.5600475624256837
389,bag45,0.6474435196195005
390,bag450,0.3250099088386841
391,bag451,0.22734839476813312
392,bag452,0.25493460166468485
393,bag453,0.1444708680142687
394,bag454,0.3553592661797179
395,bag455,0.2083234244946492
396,bag456,0.2725921521997621
397,bag457,0.24494649227110576
398,bag458,0.26617971802276197
399,bag459,0.3442330558858501
400,bag46,0.7894041485004624
401,bag460,0.3145914727365381
402,bag461,0.3059849385652001
403,bag462,0.356718192627824
404,bag463,0.2921521997621878
405,bag464,0.35909631391200947
406,bag465,0.45992865636147434
407,bag466,0.6373365041617122
408,bag467,0.4063190079836928
409,bag468,0.07728894173602853
410,bag469,0.32901307966706295
411,bag47,0.7039239001189059
412,bag470,0.28727705112960755
413,bag471,0.2807881773399014
414,bag472,0.420757601494819
415,bag473,0.19690844233055882
416,bag474,0.1712247324613555
417,bag475,0.285638789800502
418,bag476,0.3337693222354339
419,bag477,0.485731272294887
420,bag478,0.2601070154577883
421,bag479,0.2514202668780552
422,bag48,0.7833927863654379
423,bag480,0.32065001981767727
424,bag481,0.4304399524375742
425,bag482,0.4423305588585017
426,bag483,0.24702734839476806
427,bag484,0.34443123265953224
428,bag485,0.22929052715021794
429,bag486,0.2893380895759017
430,bag487,0.39357907253269914
431,bag488,0.2354340071343638
432,bag489,0.393103448275862
433,bag49,0.7693222354340071
434,bag490,0.31319857312722943
435,bag491,0.46135552913198563
436,bag492,0.31060906328444976
437,bag493,0.3797562425683709
438,bag494,0.24177566389219177
439,bag495,0.5027744748315497
440,bag496,0.3492865636147443
441,bag497,0.2742766547760602
442,bag498,0.3122473246135552
443,bag499,0.21799445105033685
444,bag5,0.7477209671026555
445,bag50,0.7415774871185096
446,bag500,0.18846611177170033
447,bag501,0.27467300832342445
448,bag502,0.38631259083102115
449,bag503,0.2879904875148632
450,bag504,0.14982164090368605
451,bag505,0.5001981767736821
452,bag506,0.11414982164090368
453,bag507,0.3804994054696789
454,bag508,0.3812128418549346
455,bag509,0.0899722552516845
456,bag51,0.8749787667742482
457,bag510,0.33769322235434
458,bag511,0.6373365041617122
459,bag512,0.45263575108997217
460,bag513,0.516052318668252
461,bag514,0.41569560047562415
462,bag515,0.30558858501783587
463,bag516,0.30356718192627824
464,bag517,0.34126040428061827
465,bag518,0.36846016646848984
466,bag519,0.3959571938168846
467,bag52,0.672294887039239
468,bag520,0.20273483947681328
469,bag521,0.10523186682520808
470,bag522,0.07728894173602853
471,bag523,0.35790725326991674
472,bag524,0.2514863258026159
473,bag525,0.26991676575505347
474,bag526,0.24887039239001188
475,bag527,0.3394768133174792
476,bag528,0.14229092350376535
477,bag529,0.40292169186342786
478,bag53,0.7514863258026159
479,bag530,0.25648038049940547
480,bag531,0.11355529131985731
481,bag532,0.23345223939754256
482,bag533,0.2862993790461091
483,bag534,0.342449464922711
484,bag535,0.3341260404280618
485,bag536,0.2336504161712247
486,bag537,0.39702734839476805
487,bag538,0.35037653586999595
488,bag539,0.5150118906064208
489,bag54,0.7789536266349584
490,bag540,0.23186682520808555
491,bag541,0.44738406658739593
492,bag542,0.6183115338882282
493,bag543,0.20655682011211138
494,bag544,0.2967555631051469
495,bag545,0.3321442726912405
496,bag546,0.1022592152199762
497,bag547,0.07927070947284977
498,bag548,0.49940546967895355
499,bag549,0.2599583828775267
500,bag55,0.781344959704056
501,bag550,0.28335315101070147
502,bag551,0.3709869203329369
503,bag552,0.32263178755449856
504,bag553,0.2646848989298454
505,bag554,0.230975029726516
506,bag555,0.3871581450653983
507,bag556,0.46135552913198563
508,bag557,0.2803804994054696
509,bag558,0.5499405469678953
510,bag559,0.18529528339278634
511,bag56,0.8109393579072531
512,bag560,0.37948021063359944
513,bag561,0.30624917426344295
514,bag562,0.2870732121623917
515,bag563,0.34495970405601795
516,bag564,0.37045844893645125
517,bag565,0.3644470868014268
518,bag566,0.19262782401902495
519,bag567,0.401307966706302
520,bag568,0.3815186003057584
521,bag569,0.39793896155370584
522,bag57,0.8252080856123661
523,bag570,0.22750693618707882
524,bag571,0.39255987769661965
525,bag572,0.13436385255648037
526,bag573,0.19262782401902495
527,bag574,0.2821640903686088
528,bag575,0.39506539833531507
529,bag576,0.3849914123398071
530,bag577,0.15755053507728892
531,bag578,0.2837098692033293
532,bag579,0.1886147443519619
533,bag58,0.7446492271105825
534,bag580,0.24167657550535077
535,bag581,0.4468489892984541
536,bag582,0.48275862068965514
537,bag583,0.3959571938168846
538,bag584,0.3335315101070154
539,bag585,0.3196195005945303
540,bag586,0.3828775267538644
541,bag587,0.3914387633769322
542,bag588,0.29667063020214024
543,bag589,0.3174791914387633
544,bag59,0.7510899722552516
545,bag590,0.3753864447086801
546,bag591,0.13139120095124848
547,bag592,0.3476813317479191
548,bag593,0.19310344827586207
549,bag594,0.29403771020893493
550,bag595,0.3919936583432421
551,bag596,0.16111771700356714
552,bag597,0.33956174622048574
553,bag598,0.32520808561236614
554,bag599,0.3015118056735179
555,bag6,0.6974689994904025
556,bag60,0.7861672611969878
557,bag600,0.4649227110582639
558,bag61,0.6759809750297265
559,bag62,0.838797350093426
560,bag63,0.7595124851367419
561,bag64,0.829667063020214
562,bag65,0.8448275862068966
563,bag66,0.8510107015457787
564,bag67,0.8214030915576694
565,bag68,0.605231866825208
566,bag69,0.8663495838287754
567,bag7,0.7392984542211651
568,bag70,0.9417360285374553
569,bag71,0.8706896551724138
570,bag72,0.845422116527943
571,bag73,0.7235434007134364
572,bag74,0.7800237812128418
573,bag75,0.7431629013079667
574,bag76,0.8275862068965517
575,bag77,0.8501783590963139
576,bag78,0.804756242568371
577,bag79,0.8470570749108205
578,bag8,0.7541286827850443
579,bag80,0.7510899722552518
580,bag81,0.8332342449464922
581,bag82,0.8236226714229092
582,bag83,0.8278240190249703
583,bag84,0.7881093935790725
584,bag85,0.6961950059453031
585,bag86,0.7740784780023782
586,bag87,0.8014268727705112
587,bag88,0.8579072532699168
588,bag89,0.7999735764301756
589,bag9,0.7788347205707492
590,bag90,0.8397740784780023
591,bag91,0.7780420134760205
592,bag92,0.6266349583828774
593,bag93,0.7776456599286563
594,bag94,0.7689258818866428
595,bag95,0.7655568767340467
596,bag96,0.6278240190249702
597,bag97,0.8568031255308306
598,bag98,0.7314209274673008
599,bag99,0.8873365041617123
